id;wave;age;male;religiousity;eduyears;rural;nzeuro;highestqual;rightwing;attitudechr;attitudemus;attitudehin;attitudebud;attitudejew;attitudeath;threatchr;threatmus;threathin;threatbud;threatjew;threatath;sciencefaith;measuredbothyears;notreligious;weight;neg_ms;neg_hd;neg_bd;neg_ch;neg_jw;neg_ath;thr_ms;thr_hd;thr_bd;thr_ch;thr_jw;thr_ath;a_c;a_10c;edu;rw_s;r_s;edu_s
664;2018;26;Not Male;5;17,0;Not Rural;1;6;7;2;4;4;3;3;2;4;2;4;4;4;4;4;0;1;0,474508799991469;Somewhat negative;Somewhat negative;Neither negative nor positive;Somewhat positive;Neither negative nor positive;Somewhat positive;Somewhat threatening;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;-23,555469953775038;-2,3555469953775039;6;0,8766397643886427;0,400839735390310;0,85231911075218802
664;2019;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,474508799991469;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-22,555469953775038;-2,2555469953775038;NA;NA;NA;NA
665;2018;70;Male;NA;15,0;Not Rural;NA;6;5;NA;NA;NA;NA;NA;NA;4;4;4;4;4;4;4;0;1;0,680785241556737;NA;NA;NA;NA;NA;NA;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;20,444530046224962;2,0444530046224960;6;-0,0214812544365946;NA;0,85231911075218802
665;2019;71;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,680785241556737;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;21,444530046224962;2,1444530046224961;NA;NA;NA;NA
666;2018;43;Male;3;12,0;Not Rural;NA;3;5;2;5;2;1;NA;NA;4;1;4;4;NA;NA;1;0;0;1,178820525769574;Very Negative;Somewhat positive;Very positive;Somewhat positive;NA;NA;Very threatening;Not threatening at all;Not threatening at all;Not threatening at all;NA;NA;-6,555469953775038;-0,6555469953775038;3;-0,0214812544365946;-0,796559255182569;-0,41586461830914989
666;2019;44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;1,178820525769574;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-5,555469953775038;-0,5555469953775038;NA;NA;NA;NA
667;2018;45;Not Male;3;15,0;Not Rural;NA;6;5;1;1;1;1;1;1;4;4;4;4;4;4;2;0;0;0,573618768072805;Very positive;Very positive;Very positive;Very positive;Very positive;Very positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;-4,555469953775038;-0,4555469953775038;6;-0,0214812544365946;-0,796559255182569;0,85231911075218802
667;2019;46;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,573618768072805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3,555469953775038;-0,3555469953775038;NA;NA;NA;NA
668;2018;67;Male;3;20,0;Not Rural;NA;1;6;1;1;1;1;1;1;4;4;4;4;4;4;3;0;0;0,355367935350923;Very positive;Very positive;Very positive;Very positive;Very positive;Very positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;17,444530046224962;1,7444530046224962;1;0,4275792549760240;-0,796559255182569;-1,26132043768337510
668;2019;68;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,355367935350923;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18,444530046224962;1,8444530046224963;NA;NA;NA;NA
669;2018;22;Not Male;2;17,0;Not Rural;NA;6;NA;1;3;3;3;3;3;4;NA;NA;NA;NA;NA;2;0;0;0,425987796347026;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Very positive;Neither negative nor positive;Neither negative nor positive;NA;NA;NA;Not threatening at all;NA;NA;-27,555469953775038;-2,7555469953775038;6;NA;-1,395258750469008;0,85231911075218802
669;2019;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,425987796347026;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-26,555469953775038;-2,6555469953775037;NA;NA;NA;NA
670;2018;30;Not Male;4;17,0;Not Rural;NA;6;8;2;2;2;2;2;2;4;3;3;4;4;4;3;0;0;0,372177490163839;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Not very threatening;Not very threatening;Not threatening at all;Not threatening at all;Not threatening at all;1;-19,555469953775038;-1,9555469953775038;6;1,3257002738012613;-0,197859759896129;0,85231911075218802
670;2019;31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,372177490163839;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-18,555469953775038;-1,8555469953775039;NA;NA;NA;NA
671;2018;24;Male;6;17,0;Not Rural;1;6;2;3;3;3;3;3;3;4;4;4;4;4;4;5;0;1;0,573249094615933;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;-25,555469953775038;-2,5555469953775036;6;-1,3686627826744506;0,999539230676750;0,85231911075218802
671;2019;25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,573249094615933;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-24,555469953775038;-2,4555469953775040;NA;NA;NA;NA
672;2018;58;Male;3;NA;NA;NA;3;4;3;5;2;4;NA;5;4;1;3;3;NA;NA;2;0;0;0,835878646988738;Very Negative;Somewhat positive;Somewhat negative;Neither negative nor positive;NA;Very Negative;Very threatening;Not very threatening;Not very threatening;Not threatening at all;NA;NA;8,444530046224962;0,8444530046224962;3;-0,4705417638492133;-0,796559255182569;-0,41586461830914989
672;2019;59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,835878646988738;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,444530046224962;0,9444530046224962;NA;NA;NA;NA
673;2018;30;Not Male;3;25,0;Not Rural;NA;6;8;2;4;NA;NA;NA;NA;4;2;NA;NA;NA;NA;4;0;1;0,411851898886112;Somewhat negative;NA;NA;Somewhat positive;NA;NA;Somewhat threatening;NA;NA;Not threatening at all;NA;NA;-19,555469953775038;-1,9555469953775038;6;1,3257002738012613;-0,796559255182569;0,85231911075218802
673;2019;31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,411851898886112;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-18,555469953775038;-1,8555469953775039;NA;NA;NA;NA
674;2018;22;Male;5;16,0;Not Rural;NA;3;6;3;3;3;3;3;3;4;4;4;4;4;4;5;0;1;1,075522657507683;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;-27,555469953775038;-2,7555469953775038;3;0,4275792549760240;0,400839735390310;-0,41586461830914989
674;2019;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;1,075522657507683;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-26,555469953775038;-2,6555469953775037;NA;NA;NA;NA
675;2018;59;Male;3;14,0;Not Rural;NA;3;5;3;3;3;3;3;3;4;4;4;4;4;4;3;0;0;1,156325598595861;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;9,444530046224962;0,9444530046224962;3;-0,0214812544365946;-0,796559255182569;-0,41586461830914989
675;2019;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;1,156325598595861;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10,444530046224962;1,0444530046224962;NA;NA;NA;NA
676;2018;NA;Male;4;NA;Not Rural;NA;6;NA;2;NA;NA;3;NA;3;NA;NA;NA;NA;NA;NA;NA;0;NA;0,322332288672171;NA;NA;Neither negative nor positive;Somewhat positive;NA;Neither negative nor positive;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;-0,197859759896129;0,85231911075218802
676;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,322332288672171;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
677;2018;27;Male;7;15,0;Not Rural;NA;6;5;3;3;3;3;3;3;3;3;3;3;3;3;2;0;0;0,557704980290356;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Not very threatening;Not very threatening;Not very threatening;Not very threatening;Not very threatening;2;-22,555469953775038;-2,2555469953775038;6;-0,0214812544365946;1,598238725963189;0,85231911075218802
677;2019;28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,557704980290356;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-21,555469953775038;-2,1555469953775037;NA;NA;NA;NA
678;2018;68;Male;7;18,0;Not Rural;NA;6;5;3;3;3;3;3;3;NA;NA;NA;NA;NA;NA;1;0;1;0,437772134001380;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;NA;NA;NA;NA;NA;NA;18,444530046224962;1,8444530046224963;6;-0,0214812544365946;1,598238725963189;0,85231911075218802
678;2019;69;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,437772134001380;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19,444530046224962;1,9444530046224962;NA;NA;NA;NA
679;2018;22;Not Male;6;13,0;Not Rural;NA;6;5;1;1;2;1;1;1;4;4;4;4;4;4;4;0;1;0,573249094615933;Very positive;Somewhat positive;Very positive;Very positive;Very positive;Very positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;-27,555469953775038;-2,7555469953775038;6;-0,0214812544365946;0,999539230676750;0,85231911075218802
679;2019;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,573249094615933;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-26,555469953775038;-2,6555469953775037;NA;NA;NA;NA
680;2018;47;Male;5;11,0;Not Rural;1;2;3;2;4;3;3;3;2;3;2;3;3;3;4;3;0;1;1,389264262844363;Somewhat negative;Neither negative nor positive;Neither negative nor positive;Somewhat positive;Neither negative nor positive;Somewhat positive;Somewhat threatening;Not very threatening;Not very threatening;Not very threatening;Not very threatening;1;-2,555469953775038;-0,2555469953775038;2;-0,9196022732618320;0,400839735390310;-0,83859252799626249
680;2019;48;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;1,389264262844363;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1,555469953775038;-0,1555469953775038;NA;NA;NA;NA
681;2018;74;Not Male;4;NA;Not Rural;1;5;5;2;3;2;2;2;3;4;2;4;4;4;4;3;0;0;0,680785241556737;Neither negative nor positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Neither negative nor positive;Somewhat threatening;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;24,444530046224962;2,4444530046224964;5;-0,0214812544365946;-0,197859759896129;0,42959120106507537
681;2019;75;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,680785241556737;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25,444530046224962;2,5444530046224960;NA;NA;NA;NA
682;2018;29;Male;3;20,0;Not Rural;NA;6;3;2;2;3;2;3;3;4;3;3;4;3;3;4;0;0;0,461704940942912;Somewhat positive;Neither negative nor positive;Somewhat positive;Somewhat positive;Neither negative nor positive;Neither negative nor positive;Not very threatening;Not very threatening;Not threatening at all;Not threatening at all;Not very threatening;2;-20,555469953775038;-2,0555469953775036;6;-0,9196022732618320;-0,796559255182569;0,85231911075218802
682;2019;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,461704940942912;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-19,555469953775038;-1,9555469953775038;NA;NA;NA;NA
683;2018;73;Male;3;NA;Not Rural;NA;NA;NA;1;1;1;1;1;5;4;4;4;4;4;NA;4;0;0;0,322332288672171;Very positive;Very positive;Very positive;Very positive;Very positive;Very Negative;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;NA;23,444530046224962;2,3444530046224963;NA;NA;-0,796559255182569;NA
683;2019;74;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,322332288672171;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;24,444530046224962;2,4444530046224964;NA;NA;NA;NA
684;2018;50;Not Male;7;20,0;Not Rural;1;4;4;2;NA;NA;NA;NA;NA;3;2;2;3;2;3;4;0;1;0,313751654698719;NA;NA;NA;Somewhat positive;NA;NA;Somewhat threatening;Somewhat threatening;Not very threatening;Not very threatening;Somewhat threatening;2;0,444530046224962;0,0444530046224962;4;-0,4705417638492133;1,598238725963189;0,00686329137796273
684;2019;51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,313751654698719;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,444530046224962;0,1444530046224962;NA;NA;NA;NA
685;2018;55;Not Male;2;NA;Not Rural;1;1;10;2;3;3;3;3;3;4;2;3;3;3;2;2;0;0;0,662965375019288;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Somewhat positive;Neither negative nor positive;Neither negative nor positive;Somewhat threatening;Not very threatening;Not very threatening;Not threatening at all;Not very threatening;3;5,444530046224962;0,5444530046224962;1;2,2238212926264986;-1,395258750469008;-1,26132043768337510
685;2019;56;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,662965375019288;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6,444530046224962;0,6444530046224962;NA;NA;NA;NA
686;2018;23;Not Male;2;17,0;Not Rural;NA;6;7;2;2;2;2;2;2;3;3;3;3;3;3;4;0;0;0,557704980290356;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Not very threatening;Not very threatening;Not very threatening;Not very threatening;Not very threatening;2;-26,555469953775038;-2,6555469953775037;6;0,8766397643886427;-1,395258750469008;0,85231911075218802
686;2019;24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,557704980290356;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-25,555469953775038;-2,5555469953775036;NA;NA;NA;NA
687;2018;68;Not Male;4;12,0;Not Rural;NA;4;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;4;NA;NA;2;0;1;0,355367935350923;NA;NA;Somewhat positive;NA;NA;NA;NA;NA;Not threatening at all;NA;NA;NA;18,444530046224962;1,8444530046224963;4;NA;-0,197859759896129;0,00686329137796273
687;2019;69;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,355367935350923;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19,444530046224962;1,9444530046224962;NA;NA;NA;NA
688;2018;64;Not Male;7;15,0;Not Rural;NA;7;5;2;3;3;2;3;3;4;4;NA;4;NA;NA;3;0;1;0,425987796347026;Neither negative nor positive;Neither negative nor positive;Somewhat positive;Somewhat positive;Neither negative nor positive;Neither negative nor positive;Not threatening at all;NA;Not threatening at all;Not threatening at all;NA;NA;14,444530046224962;1,4444530046224962;7;-0,0214812544365946;1,598238725963189;1,27504702043930052
688;2019;65;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,425987796347026;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15,444530046224962;1,5444530046224962;NA;NA;NA;NA
689;2018;19;Male;3;13,0;Not Rural;NA;3;6;2;2;2;2;2;2;3;3;3;3;3;3;4;0;0;0,557704980290356;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Somewhat positive;Not very threatening;Not very threatening;Not very threatening;Not very threatening;Not very threatening;2;-30,555469953775038;-3,0555469953775036;3;0,4275792549760240;-0,796559255182569;-0,41586461830914989
689;2019;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,557704980290356;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-29,555469953775038;-2,9555469953775040;NA;NA;NA;NA
690;2018;58;Male;3;17,0;Not Rural;NA;7;6;1;3;2;2;2;2;4;2;4;4;3;4;3;0;0;0,730270489068665;Neither negative nor positive;Somewhat positive;Somewhat positive;Very positive;Somewhat positive;Somewhat positive;Somewhat threatening;Not threatening at all;Not threatening at all;Not threatening at all;Not very threatening;1;8,444530046224962;0,8444530046224962;7;0,4275792549760240;-0,796559255182569;1,27504702043930052
690;2019;59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,730270489068665;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,444530046224962;0,9444530046224962;NA;NA;NA;NA
691;2018;35;Not Male;3;17,0;Not Rural;NA;7;6;2;4;3;2;4;3;4;2;4;4;4;4;3;0;0;0,635553127411665;Somewhat negative;Neither negative nor positive;Somewhat positive;Somewhat positive;Somewhat negative;Neither negative nor positive;Somewhat threatening;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;-14,555469953775038;-1,4555469953775038;7;0,4275792549760240;-0,796559255182569;1,27504702043930052
691;2019;36;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,635553127411665;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-13,555469953775038;-1,3555469953775039;NA;NA;NA;NA
692;2018;NA;Not Male;3;22,0;Not Rural;NA;7;NA;1;3;2;2;2;2;4;3;4;4;4;4;3;0;0;0,635553127411665;Neither negative nor positive;Somewhat positive;Somewhat positive;Very positive;Somewhat positive;Somewhat positive;Not very threatening;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;NA;NA;7;NA;-0,796559255182569;1,27504702043930052
692;2019;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,635553127411665;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
693;2018;46;Male;3;20,0;Not Rural;NA;3;8;1;2;2;2;2;4;4;3;3;3;4;2;2;0;0;0,482168898507040;Somewhat positive;Somewhat positive;Somewhat positive;Very positive;Somewhat positive;Somewhat negative;Not very threatening;Not very threatening;Not very threatening;Not threatening at all;Not threatening at all;3;-3,555469953775038;-0,3555469953775038;3;1,3257002738012613;-0,796559255182569;-0,41586461830914989
693;2019;47;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,482168898507040;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-2,555469953775038;-0,2555469953775038;NA;NA;NA;NA
694;2018;60;Male;6;18,0;NA;1;7;NA;3;5;3;3;3;3;3;2;4;4;4;3;3;0;1;0,615849848585800;Very Negative;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Somewhat threatening;Not threatening at all;Not threatening at all;Not very threatening;Not threatening at all;2;10,444530046224962;1,0444530046224962;7;NA;0,999539230676750;1,27504702043930052
694;2019;61;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,615849848585800;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11,444530046224962;1,1444530046224961;NA;NA;NA;NA
695;2018;53;Male;3;17,0;Not Rural;NA;6;5;2;4;2;1;2;1;3;2;3;4;3;4;3;0;0;0,863239372658698;Somewhat negative;Somewhat positive;Very positive;Somewhat positive;Somewhat positive;Very positive;Somewhat threatening;Not very threatening;Not threatening at all;Not very threatening;Not very threatening;1;3,444530046224962;0,3444530046224962;6;-0,0214812544365946;-0,796559255182569;0,85231911075218802
695;2019;54;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,863239372658698;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,444530046224962;0,4444530046224962;NA;NA;NA;NA
696;2018;49;Not Male;3;NA;Not Rural;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;0;0;0,671670525257917;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0,555469953775038;-0,0555469953775038;NA;NA;-0,796559255182569;NA
696;2019;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,671670525257917;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,444530046224962;0,0444530046224962;NA;NA;NA;NA
697;2018;69;Male;3;16,0;Not Rural;1;6;3;2;NA;NA;2;NA;3;4;2;NA;4;NA;NA;NA;0;0;0,313751654698719;NA;NA;Somewhat positive;Somewhat positive;NA;Neither negative nor positive;Somewhat threatening;NA;Not threatening at all;Not threatening at all;NA;NA;19,444530046224962;1,9444530046224962;6;-0,9196022732618320;-0,796559255182569;0,85231911075218802
697;2019;70;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,313751654698719;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20,444530046224962;2,0444530046224960;NA;NA;NA;NA
698;2018;38;Not Male;6;18,0;Not Rural;1;5;7;3;3;3;3;3;3;4;2;4;4;4;4;4;0;1;1,379221724203220;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Neither negative nor positive;Somewhat threatening;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;-11,555469953775038;-1,1555469953775037;5;0,8766397643886427;0,999539230676750;0,42959120106507537
698;2019;39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;1,379221724203220;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-10,555469953775038;-1,0555469953775038;NA;NA;NA;NA
699;2018;65;Not Male;7;15,0;Not Rural;1;6;7;5;5;5;5;5;1;4;2;2;4;4;4;5;0;1;0,615849848585800;Very Negative;Very Negative;Very Negative;Very Negative;Very Negative;Very positive;Somewhat threatening;Somewhat threatening;Not threatening at all;Not threatening at all;Not threatening at all;1;15,444530046224962;1,5444530046224962;6;0,8766397643886427;1,598238725963189;0,85231911075218802
699;2019;66;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,615849848585800;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16,444530046224962;1,6444530046224961;NA;NA;NA;NA
700;2018;61;Not Male;5;12,0;Not Rural;NA;4;5;2;4;4;2;4;3;3;2;2;3;2;3;3;0;1;0,887504756649264;Somewhat negative;Somewhat negative;Somewhat positive;Somewhat positive;Somewhat negative;Neither negative nor positive;Somewhat threatening;Somewhat threatening;Not very threatening;Not very threatening;Somewhat threatening;2;11,444530046224962;1,1444530046224961;4;-0,0214812544365946;0,400839735390310;0,00686329137796273
700;2019;62;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;0,887504756649264;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12,444530046224962;1,2444530046224962;NA;NA;NA;NA
701;2018;20;Not Male;6;15,0;Not Rural;NA;6;3;4;3;3;2;2;3;4;4;4;4;4;4;4;0;1;1,156325598595861;Neither negative nor positive;Neither negative nor positive;Somewhat positive;Somewhat negative;Somewhat positive;Neither negative nor positive;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;Not threatening at all;1;-29,555469953775038;-2,9555469953775040;6;-0,9196022732618320;0,999539230676750;0,85231911075218802
701;2019;21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;1,156325598595861;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-28,555469953775038;-2,8555469953775039;NA;NA;NA;NA
